"code","npias","name","city","state","ADO","service_level","district","id","airport_id","year","operations"
"1W1","53-0123","Grove Field","Camas","WA","SEA","GA",3,,"",,
"8S2","53-0011","Cashmere-Dryden","Cashmere","WA","SEA","GA",4,,"",,
"CLS","53-0012","Chehalis-Centralia","Chehalis","WA","SEA","GA",3,,"",,
"S10","53-0013","Lake Chelan","Chelan","WA","SEA","GA",4,,"",,
"S93","53-0014","Cle Elum Municipal","Cle Elum","WA","SEA","GA",4,,"",,
"S94","53-0015","Port of Whitman Business Air Center","Colfax","WA","SEA","GA",5,,"",,
"63S","53-0170","Colville Municipal","Colville","WA","SEA","",,,"",,
"68S","53-0095","Davenport","Davenport","WA","SEA","GA",5,,"",,
"DEW","53-0022","Deer Park","Deer Park","WA","SEA","GA",5,,"",,
"ORS","53-0023","Orcas Island","Eastsound","WA","SEA","CS",2,,"",,
"3W7","53-0025","Grand Coulee Dam","Electric City","WA","SEA","GA",4,,"",,
"ELN","53-0026","Bowers Field","Ellensburg","WA","SEA","GA",4,,"",,
"EPH","53-0027","Ephrata Municipal","Ephrata","WA","SEA","GA",4,,"",,
"PAE","53-0028","Snohomish County (Paine Field)","Everett","WA","SEA","R",1,8370,"PAE",2004,128184
"PAE","53-0028","Snohomish County (Paine Field)","Everett","WA","SEA","R",1,8862,"PAE",2005,149579
"PAE","53-0028","Snohomish County (Paine Field)","Everett","WA","SEA","R",1,9356,"PAE",2006,139437
"PAE","53-0028","Snohomish County (Paine Field)","Everett","WA","SEA","R",1,9855,"PAE",2007,134795
"PAE","53-0028","Snohomish County (Paine Field)","Everett","WA","SEA","R",1,10356,"PAE",2008,137311
"PAE","53-0028","Snohomish County (Paine Field)","Everett","WA","SEA","R",1,10861,"PAE",2009,56635
"FHR","53-0152","Friday Harbor","Friday Harbor","WA","SEA","P",2,,"",,
"W33","53-0090","Friday Harbor","Friday Harbor","WA","SEA","",,,"",,
"HQM","53-0032","Bowerman","Hoquiam","WA","SEA","GA",6,,"",,
"S23","53-0033","Ione Municipal","Ione","WA","SEA","",,,"",,
"KLS","53-0034","Kelso-Longview","Kelso","WA","SEA","GA",3,,"",,
"S60","53-0035","Kenmore Air Harbor Inc","Kenmore","WA","SEA","",,,"",,
"W10","53-0160","Whidbey Air Park","Langley","WA","SEA","",,,"",,
"S31","53-0037","Lopez Island","Lopez","WA","SEA","GA",2,,"",,
"MWH","53-0039","Grant County International","Moses Lake","WA","SEA","GA",4,8344,"MWH",2004,103901
"MWH","53-0039","Grant County International","Moses Lake","WA","SEA","GA",4,8835,"MWH",2005,80531
"MWH","53-0039","Grant County International","Moses Lake","WA","SEA","GA",4,9330,"MWH",2006,79001
"MWH","53-0039","Grant County International","Moses Lake","WA","SEA","GA",4,9828,"MWH",2007,71199
"MWH","53-0039","Grant County International","Moses Lake","WA","SEA","GA",4,10329,"MWH",2008,70515
"MWH","53-0039","Grant County International","Moses Lake","WA","SEA","GA",4,10834,"MWH",2009,34543
"W04","53-0099","Ocean Shores Municipal","Ocean Shores","WA","SEA","GA",6,,"",,
"43D","53-0040","Odessa Municipal","Odessa","WA","SEA","GA",5,,"",,
"OLM","53-0041","Olympia","Olympia","WA","SEA","GA",3,8354,"OLM",2004,94061
"OLM","53-0041","Olympia","Olympia","WA","SEA","GA",3,8845,"OLM",2005,83028
"OLM","53-0041","Olympia","Olympia","WA","SEA","GA",3,9339,"OLM",2006,79902
"OLM","53-0041","Olympia","Olympia","WA","SEA","GA",3,9838,"OLM",2007,89567
"OLM","53-0041","Olympia","Olympia","WA","SEA","GA",3,10339,"OLM",2008,74898
"OLM","53-0041","Olympia","Olympia","WA","SEA","GA",3,10844,"OLM",2009,36017
"OMK","53-0042","Omak","Omak","WA","SEA","GA",5,,"",,
"0S7","53-0043","Dorothy Scott","Oroville","WA","SEA","GA",5,,"",,
"S70","53-0044","Othello Municipal","Othello","WA","SEA","GA",5,,"",,
"55S","53-0156","Packwood","Packwood","WA","SEA","GA",3,,"",,
"PSC","53-0046","Tri-Cities","Pasco","WA","SEA","P",4,8394,"PSC",2004,82267
"PSC","53-0046","Tri-Cities","Pasco","WA","SEA","P",4,8885,"PSC",2005,83310
"PSC","53-0046","Tri-Cities","Pasco","WA","SEA","P",4,9379,"PSC",2006,61149
"PSC","53-0046","Tri-Cities","Pasco","WA","SEA","P",4,9878,"PSC",2007,64099
"PSC","53-0046","Tri-Cities","Pasco","WA","SEA","P",4,10379,"PSC",2008,53776
"PSC","53-0046","Tri-Cities","Pasco","WA","SEA","P",4,10884,"PSC",2009,20419
"CLM","53-0047","William R Fairchild International","Port Angeles","WA","SEA","P",6,,"",,
"0S9","53-0134","Jefferson County International","Port Townsend","WA","SEA","GA",6,,"",,
"S40","53-0050","Prosser","Prosser","WA","SEA","GA",4,,"",,
"PUW","53-0051","Pullman/Moscow Regional","Pullman/Moscow,Id","WA","SEA","P",5,,"",,
"PLU","53-0052","Pierce County - Thun Field","Puyallup","WA","SEA","GA",8,,"",,
"UIL","53-0168","Quillayute","Quillayute","WA","SEA","GA",6,,"",,
"RNT","53-0055","Renton Municipal","Renton","WA","SEA","R",9,8414,"RNT",2004,87474
"RNT","53-0055","Renton Municipal","Renton","WA","SEA","R",9,8906,"RNT",2005,79661
"RNT","53-0055","Renton Municipal","Renton","WA","SEA","R",9,9400,"RNT",2006,83761
"RNT","53-0055","Renton Municipal","Renton","WA","SEA","R",9,9900,"RNT",2007,99538
"RNT","53-0055","Renton Municipal","Renton","WA","SEA","R",9,10401,"RNT",2008,98077
"RNT","53-0055","Renton Municipal","Renton","WA","SEA","R",9,10906,"RNT",2009,42100
"RLD","53-0056","Richland","Richland","WA","SEA","GA",4,,"",,
"33S","53-0057","Pru Field","Ritzville","WA","SEA","GA",5,,"",,
"72S","53-0165","Rosalia Municipal","Rosalia","WA","SEA","GA",5,,"",,
"BFI","53-0058","Boeing Field/King County International","Seattle","WA","SEA","P",7,8073,"BFI",2004,299059
"BFI","53-0058","Boeing Field/King County International","Seattle","WA","SEA","P",7,8561,"BFI",2005,300478
"BFI","53-0058","Boeing Field/King County International","Seattle","WA","SEA","P",7,9053,"BFI",2006,299793
"BFI","53-0058","Boeing Field/King County International","Seattle","WA","SEA","P",7,9547,"BFI",2007,300184
"BFI","53-0058","Boeing Field/King County International","Seattle","WA","SEA","P",7,10047,"BFI",2008,295747
"BFI","53-0058","Boeing Field/King County International","Seattle","WA","SEA","P",7,10550,"BFI",2009,128161
"SEA","53-0062","Seattle-Tacoma International","Seattle","WA","SEA","P",7,8437,"SEA",2004,358894
"SEA","53-0062","Seattle-Tacoma International","Seattle","WA","SEA","P",7,8930,"SEA",2005,341762
"SEA","53-0062","Seattle-Tacoma International","Seattle","WA","SEA","P",7,9424,"SEA",2006,340058
"SEA","53-0062","Seattle-Tacoma International","Seattle","WA","SEA","P",7,9924,"SEA",2007,347046
"SEA","53-0062","Seattle-Tacoma International","Seattle","WA","SEA","P",7,10425,"SEA",2008,345057
"SEA","53-0062","Seattle-Tacoma International","Seattle","WA","SEA","P",7,10930,"SEA",2009,156150
"SHN","53-0069","Sanderson Field","Shelton","WA","SEA","GA",6,,"",,
"S43","53-0070","Harvey Field","Snohomish","WA","SEA","",,,"",,
"SFF","53-0073","Felts Field","Spokane","WA","SEA","R",5,8440,"SFF",2004,65791
"SFF","53-0073","Felts Field","Spokane","WA","SEA","R",5,8933,"SFF",2005,67732
"SFF","53-0073","Felts Field","Spokane","WA","SEA","R",5,9427,"SFF",2006,68953
"SFF","53-0073","Felts Field","Spokane","WA","SEA","R",5,9927,"SFF",2007,69860
"SFF","53-0073","Felts Field","Spokane","WA","SEA","R",5,10428,"SFF",2008,65919
"SFF","53-0073","Felts Field","Spokane","WA","SEA","R",5,10933,"SFF",2009,32335
"GEG","53-0072","Spokane International","Spokane","WA","SEA","P",5,8193,"GEG",2004,98721
"GEG","53-0072","Spokane International","Spokane","WA","SEA","P",5,8682,"GEG",2005,99801
"GEG","53-0072","Spokane International","Spokane","WA","SEA","P",5,9175,"GEG",2006,95628
"GEG","53-0072","Spokane International","Spokane","WA","SEA","P",5,9670,"GEG",2007,101323
"GEG","53-0072","Spokane International","Spokane","WA","SEA","P",5,10171,"GEG",2008,94694
"GEG","53-0072","Spokane International","Spokane","WA","SEA","P",5,10676,"GEG",2009,41313
"1S5","53-0074","Sunnyside Municipal","Sunnyside","WA","SEA","GA",4,,"",,
"TIW","53-0076","Tacoma Narrows","Tacoma","WA","SEA","GA",9,8479,"TIW",2004,90393
"TIW","53-0076","Tacoma Narrows","Tacoma","WA","SEA","GA",9,8972,"TIW",2005,88642
"TIW","53-0076","Tacoma Narrows","Tacoma","WA","SEA","GA",9,9466,"TIW",2006,68578
"TIW","53-0076","Tacoma Narrows","Tacoma","WA","SEA","GA",9,9966,"TIW",2007,81128
"TIW","53-0076","Tacoma Narrows","Tacoma","WA","SEA","GA",9,10467,"TIW",2008,60362
"TIW","53-0076","Tacoma Narrows","Tacoma","WA","SEA","GA",9,10972,"TIW",2009,24815
"TDO","53-0078","Ed Carlson Memorial Field - South Lewis County","Toledo","WA","SEA","GA",3,,"",,
"VUO","53-0139","Pearson Field","Vancouver","WA","SEA","",,,"",,
"2S1","53-0147","Vashon Municipal","Vashon","WA","SEA","GA",8,,"",,
"ALW","53-0083","Walla Walla Regional","Walla Walla","WA","SEA","P",5,8047,"ALW",2004,37299
"ALW","53-0083","Walla Walla Regional","Walla Walla","WA","SEA","P",5,8535,"ALW",2005,32769
"ALW","53-0083","Walla Walla Regional","Walla Walla","WA","SEA","P",5,9027,"ALW",2006,25785
"ALW","53-0083","Walla Walla Regional","Walla Walla","WA","SEA","P",5,9521,"ALW",2007,31769
"ALW","53-0083","Walla Walla Regional","Walla Walla","WA","SEA","P",5,10021,"ALW",2008,33276
"ALW","53-0083","Walla Walla Regional","Walla Walla","WA","SEA","P",5,10524,"ALW",2009,16774
"EAT","53-0084","Pangborn Memorial","Wenatchee","WA","SEA","P",4,,"",,
"2S8","53-0087","Wilbur","Wilbur","WA","SEA","GA",5,,"",,
"S52","53-0110","Methow Valley State","Winthrop","WA","SEA","GA",5,,"",,
"YKM","53-0089","Yakima Air Terminal/McAllister Field","Yakima","WA","SEA","P",4,8514,"YKM",2004,47795
"YKM","53-0089","Yakima Air Terminal/McAllister Field","Yakima","WA","SEA","P",4,9006,"YKM",2005,49652
"YKM","53-0089","Yakima Air Terminal/McAllister Field","Yakima","WA","SEA","P",4,9500,"YKM",2006,45482
"YKM","53-0089","Yakima Air Terminal/McAllister Field","Yakima","WA","SEA","P",4,10000,"YKM",2007,49790
"YKM","53-0089","Yakima Air Terminal/McAllister Field","Yakima","WA","SEA","P",4,10502,"YKM",2008,48980
"YKM","53-0089","Yakima Air Terminal/McAllister Field","Yakima","WA","SEA","P",4,11007,"YKM",2009,23395
"AHH","55-0097","Amery Municipal","Amery","WI","MSP","",,,"",,
"AIG","55-0001","Langlade County","Antigo","WI","MSP","",,,"",,
"ATW","55-0002","Outagamie County Regional","Appleton","WI","MSP","P",8,8061,"ATW",2004,50586
"ATW","55-0002","Outagamie County Regional","Appleton","WI","MSP","P",8,8549,"ATW",2005,49714
"ATW","55-0002","Outagamie County Regional","Appleton","WI","MSP","P",8,9041,"ATW",2006,49117
"ATW","55-0002","Outagamie County Regional","Appleton","WI","MSP","P",8,9535,"ATW",2007,45606
"ATW","55-0002","Outagamie County Regional","Appleton","WI","MSP","P",8,10035,"ATW",2008,41250
"ATW","55-0002","Outagamie County Regional","Appleton","WI","MSP","P",8,10538,"ATW",2009,15469
"ASX","55-0003","John F Kennedy Memorial","Ashland","WI","MSP","",,,"",,
"DLL","55-0004","Baraboo Wisconsin Dells","Baraboo","WI","MSP","",,,"",,
"BCK","55-0008","Black River Falls Area","Black River Falls","WI","MSP","",,,"",,
"OVS","55-0119","Boscobel","Boscobel","WI","MSP","",,,"",,
"3T3","55-0123","Boyceville Municipal","Boyceville","WI","MSP","",,,"",,
"02C","55-0122","Capitol","Brookfield","WI","MSP","",,,"",,
"BUU","55-0010","Burlington Municipal","Burlington","WI","MSP","",,,"",,
"3CU","55-0011","Cable Union","Cable","WI","MSP","",,,"",,
"CLI","55-0013","Clintonville Municipal","Clintonville","WI","MSP","",,,"",,
"Y55","55-0015","Crandon Municipal","Crandon","WI","MSP","",,,"",,
"3D1","55-0129","Crivitz Municipal","Crivitz","WI","MSP","",,,"",,
"UBE","55-0016","Cumberland Municipal","Cumberland","WI","MSP","",,,"",,
"EGV","55-0017","Eagle River Union","Eagle River","WI","MSP","",,,"",,
"57C","55-0018","East Troy Municipal","East Troy","WI","MSP","",,,"",,
"EAU","55-0019","Chippewa Valley Regional","Eau Claire","WI","MSP","P",7,9133,"EAU",2006,5212
"EAU","55-0019","Chippewa Valley Regional","Eau Claire","WI","MSP","P",7,9628,"EAU",2007,34076
"EAU","55-0019","Chippewa Valley Regional","Eau Claire","WI","MSP","P",7,10128,"EAU",2008,32810
"EAU","55-0019","Chippewa Valley Regional","Eau Claire","WI","MSP","P",7,10632,"EAU",2009,15396
"3D2","55-0020","Ephraim-Fish Creek","Ephraim","WI","MSP","",,,"",,
"FLD","55-0021","Fond du Lac County","Fond du Lac","WI","MSP","",,,"",,
"61C","55-0120","Fort Atkinson Municipal","Fort Atkinson","WI","MSP","",,,"",,
"63C","55-0104","Adams County Legion Field","Friendship (Adams)","WI","MSP","",,,"",,
"GTG","55-0128","Grantsburg Municipal","Grantsburg","WI","MSP","",,,"",,
"GRB","55-0025","Austin Straubel International","Green Bay","WI","MSP","P",8,8204,"GRB",2004,95600
"GRB","55-0025","Austin Straubel International","Green Bay","WI","MSP","P",8,8695,"GRB",2005,85143
"GRB","55-0025","Austin Straubel International","Green Bay","WI","MSP","P",8,9189,"GRB",2006,99860
"GRB","55-0025","Austin Straubel International","Green Bay","WI","MSP","P",8,9684,"GRB",2007,81002
"GRB","55-0025","Austin Straubel International","Green Bay","WI","MSP","P",8,10185,"GRB",2008,87748
"GRB","55-0025","Austin Straubel International","Green Bay","WI","MSP","P",8,10690,"GRB",2009,35268
"HXF","55-0026","Hartford Municipal","Hartford","WI","MSP","",,,"",,
"HYR","55-0027","Sawyer County","Hayward","WI","MSP","",,,"",,
"JVL","55-0028","Southern Wisconsin Regional","Janesville","WI","MSP","",,8268,"JVL",2004,68751
"JVL","55-0028","Southern Wisconsin Regional","Janesville","WI","MSP","",,8759,"JVL",2005,58508
"JVL","55-0028","Southern Wisconsin Regional","Janesville","WI","MSP","",,9253,"JVL",2006,52465
"JVL","55-0028","Southern Wisconsin Regional","Janesville","WI","MSP","",,9750,"JVL",2007,50295
"JVL","55-0028","Southern Wisconsin Regional","Janesville","WI","MSP","",,10251,"JVL",2008,47783
"JVL","55-0028","Southern Wisconsin Regional","Janesville","WI","MSP","",,10756,"JVL",2009,23645
"UNU","55-0115","Dodge County","Juneau","WI","MSP","",,,"",,
"ENW","55-0029","Kenosha Regional","Kenosha","WI","MSP","",,8159,"ENW",2004,81305
"ENW","55-0029","Kenosha Regional","Kenosha","WI","MSP","",,8647,"ENW",2005,79174
"ENW","55-0029","Kenosha Regional","Kenosha","WI","MSP","",,9140,"ENW",2006,65706
"ENW","55-0029","Kenosha Regional","Kenosha","WI","MSP","",,9634,"ENW",2007,60899
"ENW","55-0029","Kenosha Regional","Kenosha","WI","MSP","",,10134,"ENW",2008,55375
"ENW","55-0029","Kenosha Regional","Kenosha","WI","MSP","",,10638,"ENW",2009,26294
"LSE","55-0030","La Crosse Municipal","La Crosse","WI","MSP","P",3,8292,"LSE",2004,43627
"LSE","55-0030","La Crosse Municipal","La Crosse","WI","MSP","P",3,8783,"LSE",2005,40020
"LSE","55-0030","La Crosse Municipal","La Crosse","WI","MSP","P",3,9278,"LSE",2006,35552
"LSE","55-0030","La Crosse Municipal","La Crosse","WI","MSP","P",3,9775,"LSE",2007,29783
"LSE","55-0030","La Crosse Municipal","La Crosse","WI","MSP","P",3,10276,"LSE",2008,25114
"LSE","55-0030","La Crosse Municipal","La Crosse","WI","MSP","P",3,10781,"LSE",2009,11968
"4R5","55-0031","Madeline Island","La Pointe","WI","MSP","",,,"",,
"RCX","55-0032","Rusk County","Ladysmith","WI","MSP","",,,"",,
"73C","55-0106","Lancaster Municipal","Lancaster","WI","MSP","",,,"",,
"LNL","55-0124","Kings Land O' Lakes","Land O'Lakes","WI","MSP","",,,"",,
"LNR","55-0126","Tri-County Regional","Lone Rock","WI","MSP","",,,"",,
"87Y","55-0125","Blackhawk Airfield","Madison","WI","MSP","",,,"",,
"MSN","55-0036","Dane County Regional-Truax Field","Madison","WI","MSP","P",2,8336,"MSN",2004,130384
"MSN","55-0036","Dane County Regional-Truax Field","Madison","WI","MSP","P",2,8827,"MSN",2005,117522
"MSN","55-0036","Dane County Regional-Truax Field","Madison","WI","MSP","P",2,9322,"MSN",2006,115960
"MSN","55-0036","Dane County Regional-Truax Field","Madison","WI","MSP","P",2,9820,"MSN",2007,121984
"MSN","55-0036","Dane County Regional-Truax Field","Madison","WI","MSP","P",2,10321,"MSN",2008,110589
"MSN","55-0036","Dane County Regional-Truax Field","Madison","WI","MSP","P",2,10826,"MSN",2009,47461
"D25","55-0037","Manitowish Waters","Manitowish Waters","WI","MSP","",,,"",,
"MTW","55-0038","Manitowoc County","Manitowoc","WI","MSP","",,,"",,
"MFI","55-0039","Marshfield Municipal","Marshfield","WI","MSP","",,,"",,
"MDZ","55-0041","Taylor County","Medford","WI","MSP","",,,"",,
"LUM","55-0043","Menomonie Municipal-Score Field","Menomonie","WI","MSP","",,,"",,
"RRL","55-0044","Merrill Municipal","Merrill","WI","MSP","",,,"",,
"C29","55-0116","Middleton Municipal - Morey Field","Middleton","WI","MSP","",,,"",,
"MKE","55-0045","General Mitchell International","Milwaukee","WI","MSP","P",4,8322,"MKE",2004,212655
"MKE","55-0045","General Mitchell International","Milwaukee","WI","MSP","P",4,8813,"MKE",2005,219114
"MKE","55-0045","General Mitchell International","Milwaukee","WI","MSP","P",4,9308,"MKE",2006,202505
"MKE","55-0045","General Mitchell International","Milwaukee","WI","MSP","P",4,9806,"MKE",2007,200205
"MKE","55-0045","General Mitchell International","Milwaukee","WI","MSP","P",4,10307,"MKE",2008,183247
"MKE","55-0045","General Mitchell International","Milwaukee","WI","MSP","P",4,10812,"MKE",2009,80534
"MWC","55-0046","Lawrence J Timmerman","Milwaukee","WI","MSP","",,8343,"MWC",2004,69132
"MWC","55-0046","Lawrence J Timmerman","Milwaukee","WI","MSP","",,8834,"MWC",2005,78120
"MWC","55-0046","Lawrence J Timmerman","Milwaukee","WI","MSP","",,9329,"MWC",2006,53022
"MWC","55-0046","Lawrence J Timmerman","Milwaukee","WI","MSP","",,9827,"MWC",2007,44856
"MWC","55-0046","Lawrence J Timmerman","Milwaukee","WI","MSP","",,10328,"MWC",2008,44881
"MWC","55-0046","Lawrence J Timmerman","Milwaukee","WI","MSP","",,10833,"MWC",2009,17806
"MRJ","55-0048","Iowa County","Mineral Point","WI","MSP","",,,"",,
"ARV","55-0049","Lakeland/Noble F. Lee Memorial Field","Minocqua-Woodruff","WI","MSP","",,,"",,
"EFT","55-0050","Monroe Municipal","Monroe","WI","MSP","",,,"",,
"CWA","55-0052","Central Wisconsin","Mosinee","WI","MSP","P",7,8130,"CWA",2004,29688
"CWA","55-0052","Central Wisconsin","Mosinee","WI","MSP","P",7,8618,"CWA",2005,27382
"CWA","55-0052","Central Wisconsin","Mosinee","WI","MSP","P",7,9110,"CWA",2006,26261
"CWA","55-0052","Central Wisconsin","Mosinee","WI","MSP","P",7,9605,"CWA",2007,23925
"CWA","55-0052","Central Wisconsin","Mosinee","WI","MSP","P",7,10105,"CWA",2008,21532
"CWA","55-0052","Central Wisconsin","Mosinee","WI","MSP","P",7,10608,"CWA",2009,8500
"VIQ","55-0054","Neillsville Municipal","Neillsville","WI","MSP","",,,"",,
"8D1","55-0055","New Holstein Municipal","New Holstein","WI","MSP","",,,"",,
"82C","55-0040","Mauston-New Lisbon Union","New Lisbon","WI","MSP","",,,"",,
"RNH","55-0057","New Richmond Regional","New Richmond","WI","MSP","",,,"",,
"OCQ","55-0059","J. Douglas Bake Memorial.","Oconto","WI","MSP","",,,"",,
"OEO","55-0060","L O Simenstad Municipal","Osceola","WI","MSP","",,,"",,
"OSH","55-0061","Wittman Regional","Oshkosh","WI","MSP","",,8363,"OSH",2004,100588
"OSH","55-0061","Wittman Regional","Oshkosh","WI","MSP","",,8855,"OSH",2005,96600
"OSH","55-0061","Wittman Regional","Oshkosh","WI","MSP","",,9349,"OSH",2006,92505
"OSH","55-0061","Wittman Regional","Oshkosh","WI","MSP","",,9848,"OSH",2007,84121
"OSH","55-0061","Wittman Regional","Oshkosh","WI","MSP","",,10349,"OSH",2008,81619
"OSH","55-0061","Wittman Regional","Oshkosh","WI","MSP","",,10854,"OSH",2009,34828
"88C","55-0117","Palmyra Municipal","Palmyra","WI","MSP","",,,"",,
"PKF","55-0063","Park Falls Municipal","Park Falls","WI","MSP","",,,"",,
"PBH","55-0064","Price County","Phillips","WI","MSP","",,,"",,
"PVB","55-0065","Platteville Municipal","Platteville","WI","MSP","",,,"",,
"C47","55-0066","Portage Municipal","Portage","WI","MSP","",,,"",,
"PDC","55-0067","Prairie Du Chien Municipal","Prairie du Chien","WI","MSP","",,,"",,
"91C","55-0111","Sauk-Prairie","Prairie du Sac","WI","MSP","",,,"",,
"RAC","55-0068","John H Batten","Racine","WI","MSP","",,,"",,
"C35","55-0069","Reedsburg Municipal","Reedsburg","WI","MSP","",,,"",,
