"state_name","year","sf1_fuel_revenue_for_highways","sf1_vehicle_revenue_for_highways","sf1_toll_revenue_for_highways","state_user","sf1_general_funds_for_highways","sf1_other_imposts_for_highways","sf1_miscellaneous_for_highways","state_non_user","sf1_bonds_original_for_highways","state_bonds","lgf1_fuel_vehicle_revenue_for_highways","lgf1_toll_revenue_for_highways","local_user","lgf1_general_funds_for_highways","lgf1_property_tax_funds_for_highways","lgf1_other_imposts_for_highways","lgf1_miscellanious_for_highways","local_non_user","lgf1_bonds_original_for_highways","local_bonds","sf1_fhwa_funds_for_highways","sf1_other_federal_funds_for_highways","lgf1_fhwa_funds_for_highways","lgf1_other_federal_funds_for_highways","federal"
"New York",1999,1751000162.40304,717319959.399241,1002197477.14144,3470517598.94372,0,0,138273667.601914,138273667.601914,1696063818.1218,1696063818.1218,88844762.502063,393840407.327942,482685169.830005,2690238761.5118,821321026.241954,198087691.368213,404790863.50883,4114438342.6308,577941911.536557,577941911.536557,1425547187.98482,10867627.6613303,330991967.32134,68762133.3553392,1836168916.32283
"New York",2000,1225635878.15464,692452969.297541,1130821142.58158,3048909990.03376,101269743.771098,0,118025106.253014,219294850.024112,1797493774.6343,1797493774.6343,90009013.3419065,458734550.072336,548743563.414242,2914372816.58897,864274505.706478,216947690.724964,372216183.893265,4367811196.91368,325388243.047742,325388243.047742,1451821106.896,12196777.0454911,0,3841.50458125703,1464021725.44607
"New York",2001,1680788323.82154,777090018.918493,1109071153.71275,3566949496.45278,275532172.473593,0,113401529.560145,388933702.033738,1474962104.99764,1474962104.99764,104921877.660413,560521065.741763,665442943.402176,2708176266.75075,868944542.014819,193263725.051238,364250781.649062,4134635315.46587,308714838.719849,308714838.719849,1537087611.54028,17338577.3293394,0,163818535.708655,1718244724.57828
"New York",2002,954674779.443255,623024539.614561,1232797593.14775,2810496912.20557,232283588.865096,0,94840237.6873662,327123826.552463,1888500034.26124,1888500034.26124,105924162.740899,463843438.972163,569767601.713062,2840197006.42398,885178800.856531,191248576.017131,338542815.845824,4255167199.14347,552791419.700214,552791419.700214,1628960492.50535,14095847.9657388,0,158932543.897216,1801988884.36831
"New York",2003,1129403628.92142,725910377.651628,1148178588.88557,3003492595.45862,362583902.300568,0,105523914.550344,468107816.850911,1775890820.73499,1775890820.73499,98108894.2336421,89444351.9569764,187553246.190618,2638440589.78189,869848167.314013,215859083.657006,369823989.542874,4093971830.29579,897438802.210935,897438802.210935,1566738694.9507,24875007.1706005,0,167888150.582611,1759501852.70391
"New York",2004,1110526456.78145,747261182.290935,1174798585.52354,3032586224.59592,412197675.052706,30257364.7224174,100383915.671117,542838955.44624,1298831948.55938,1298831948.55938,96268242.3049895,475140830.92059,571409073.22558,2738368200.42164,900216219.536191,217303299.226985,374893507.238229,4230781226.42305,863607327.336613,863607327.336613,1825300018.27126,14534731.1314125,0,6717.63879128601,1839841467.04146
"New York",2005,1437918631.47999,772760840.98845,1164012760.40827,3374692232.87671,297132013.967231,0,128017663.980661,425149677.947892,1904484876.44373,1904484876.44373,108253510.878324,404515748.052646,512769258.93097,1747681131.07709,895230334.676336,220604494.225087,408774765.780285,3272290725.7588,1642685271.2866,1642685271.2866,1825321280.41902,20360051.839914,0,135142772.7639,1980824105.02283
"New York",2006,1003994517.09457,803213496.323055,1132017828.66727,2939225842.08489,723406529.738098,65004451.0385757,357413484.969681,1145824465.74636,16565086.8275061,16565086.8275061,111246510.643788,474448218.036382,585694728.68017,2118634317.89446,937403238.033802,222519742.484841,358924260.353503,3637481558.76661,1743080223.19701,1743080223.19701,1507220436.84686,16194073.280867,0,0,1523414510.12773
"New York",2007,1579122000,201083000,1036864000,2817069000,532604000,1633357000,30251000,2196212000,668905000,668905000,122138000,473534000,595672000,2390824000,921911000,241696000,379317000,3933748000,676097000,676097000,1649140000,55870000,0,172298000,1877308000
"North Carolina",1995,1284842561.14056,448786763.66295,2211726.19265217,1735841050.99616,0,268128483.641016,84970181.3196856,353098664.960702,0,0,14978293.1822336,0,14978293.1822336,336844879.912265,4574880.64339243,15883950.6488759,24307147.5050265,381610858.70956,72461333.5770426,72461333.5770426,740239567.172363,6836112.22811186,0,1788018.27819411,748863697.678669
"North Carolina",1996,1271284301.42349,466814687.188612,2079381.13879004,1740178369.75089,7211923.1316726,306369241.637011,100465150.88968,414046315.658363,0,0,14959637.7224199,0,14959637.7224199,322039015.658363,4542887.90035587,16002871.886121,23832797.8647687,366417573.309609,61162437.7224199,61162437.7224199,546987799.644128,9547860.49822064,0,1892279.35943061,558427939.501779
"North Carolina",1997,1289011193.61483,465075753.861998,1927919.67044284,1756014867.14727,20076343.6319945,324843525.918297,76025666.323378,420945535.87367,0,0,15103404.7373841,0,15103404.7373841,378901846.549949,4030856.16203227,12490458.2904222,22154668.3831102,417577829.385513,29668085.8221765,29668085.8221765,588049682.457947,24644556.1277034,0,9572599.72536904,622266838.31102
"North Carolina",1998,1334540481.41892,490993560.135135,2252547.97297297,1827786589.52703,1824644.59459459,381333227.364865,71253986.1486487,454411858.108108,336402027.027027,336402027.027027,17291064.1891892,0,17291064.1891892,426244243.581081,8381792.90540541,15225555.7432432,24811667.9054054,474663260.135135,42779572.972973,42779572.972973,748098901.351351,4895322.2972973,0,6798012.16216216,759792235.810811
"North Carolina",1999,1267611607.52599,219677010.727843,2246887.93530285,1489535506.18914,0,661199035.814491,132837224.294438,794036260.108929,0,0,20665058.260439,0,20665058.260439,438759759.69632,8380142.59778841,8819265.2252847,26516958.9041096,482476126.423502,125365565.934973,125365565.934973,909771367.222314,6226601.08928866,0,7670183.85872256,923668152.170325
"North Carolina",2000,1288768444.94454,303115199.485613,2035997.42806623,1593919641.85822,640910221.829288,69659283.0734609,105259786.529497,815829291.432246,0,0,20511073.4608584,0,20511073.4608584,434165567.272143,8460273.58945507,8426980.54975084,26042840.0578685,477095661.469217,129799317.794567,129799317.794567,933721225.526443,10383586.8831378,0,7732948.72207041,951837761.131651
"North Carolina",2001,1443697156.23522,461981532.713227,1996837.4586158,1907675526.40706,170791140.469809,471161961.532398,109082583.635504,751035685.637711,0,0,15169685.3224026,0,15169685.3224026,548190908.402964,5825993.0632193,13724175.9419833,50563943.2445215,618305020.652688,25471608.3871985,25471608.3871985,1048715171.68532,12909114.6145357,0,4198382.1535551,1065822668.45341
"North Carolina",2002,1398092702.35546,513222160.599572,2173653.10492505,1913488516.05996,21244291.2205567,369936507.494647,54633747.3233405,445814546.038544,0,0,15092511.7773019,0,15092511.7773019,511043633.832976,4491079.22912206,11975805.1391863,38527513.9186296,566038032.119914,103416663.811563,103416663.811563,1132665777.30193,12187809.4218415,0,3198340.47109208,1148051927.19486
"North Carolina",2003,1168616008.06693,446761221.691067,2885800.71706005,1618263030.47505,0,456355170.301763,97249699.1335524,553604869.435315,0,0,14664627.7263221,0,14664627.7263221,501847289.811772,3354668.95727517,12415488.1983866,30385994.0244996,548003440.991933,254303899.312817,254303899.312817,941901553.630117,15563093.516582,0,2848910.06871825,960313557.215417
"North Carolina",2004,1300943526.35278,384276929.02319,2828125.93113141,1688048581.3071,0,457186821.644413,319207640.477864,776394462.122277,466040669.571328,466040669.571328,13278532.677442,0,13278532.677442,554105555.305692,3227825.43921293,13094917.2171469,25137404.3569923,595565702.319044,58573331.8341532,58573331.8341532,1033575904.42727,24691800.983837,0,5143472.10119466,1063411177.5123
"North Carolina",2005,1323414067.95595,471793464.410422,2458483.48106366,1797666015.84743,0,449441377.652431,66860480.2578566,516301857.910287,347269885.307548,347269885.307548,14274823.7980124,0,14274823.7980124,464253259.19957,4340325.27531561,12002491.807682,36067386.2476497,516663462.530218,32221325.2753156,32221325.2753156,1161346728.7134,41010029.2774644,0,2070132.95729251,1204426890.94816
"North Carolina",2006,1284615392.07844,527428130.305767,2293912.01135337,1814337434.39556,0,606405712.037157,39167108.76016,645572820.797317,0,0,14733657.0765063,0,14733657.0765063,463663131.724939,10158165.9140756,11716217.2622887,43031404.9800026,528568919.881306,122356362.275835,122356362.275835,967895207.328087,37774523.2873178,0,8692611.01793317,1014362341.63334
"North Carolina",2007,1458933000,585163000,4884000,2048980000,23300000,622481000,47651000,693432000,0,0,13849000,0,13849000,478668000,3664000,11372000,46851000,540555000,117614000,117614000,730964000,67846000,0,1509000,800319000
"North Dakota",1995,112779107.292999,66080962.1641382,0,178860069.457138,0,6211470.66349845,5674191.55547432,11885662.2189728,0,0,0,0,0,2738813.01407421,77625910.8024127,3011092.67044416,3717272.52787425,87093089.0148053,14308514.3483824,14308514.3483824,163360513.617255,16697877.5360994,0,5288340.70553829,185346731.858892
"North Dakota",1996,125851460.498221,63187956.227758,0,189039416.725979,0,7149555.87188612,1810067.97153025,8959623.84341637,0,0,0,0,0,17155248.7544484,75872606.4056939,2961027.40213523,3742035.58718861,99730918.1494662,12076569.3950178,12076569.3950178,153016654.448399,19984454.4483986,0,126151.957295374,173127260.854093
"North Dakota",1997,126961030.552695,0,0,126961030.552695,99814.2808101614,7698005.49261929,3850370.06522485,11648189.8386543,0,0,0,0,0,11923020.9406111,73548084.4490216,2952041.5379334,3754657.74116032,92177804.6687264,8393970.82046001,8393970.82046001,200149510.127017,13245218.3316169,0,4756902.50600755,218151630.964641
"North Dakota",1998,124684047.297297,65558027.027027,0,190242074.324324,250283.108108108,6651340.87837838,925778.378378378,7827402.36486487,0,0,0,0,0,12055303.0405405,65640109.1216216,2093766.21621622,3751555.40540541,83540733.7837838,17507707.0945946,17507707.0945946,189407797.297297,10760828.0405405,0,4583141.21621622,204751766.554054
"North Dakota",1999,125386601.749464,63830549.5956428,0,189217151.345106,98203070.4736755,5151145.07344446,1677606.2056445,105031821.752764,0,0,0,0,0,24936643.3404852,73476785.2780987,2157485.72371678,3866645.65109754,104437559.993398,14097939.9240799,14097939.9240799,222957283.050008,2292903.77950157,0,102549.595642845,225352736.425153
"North Dakota",2000,125528845.201736,75627700.6912072,0,201156545.892943,67624566.1469217,7246358.14177785,2173011.09146439,77043935.380164,0,0,0,0,0,19747894.5507153,74426590.2588008,2185816.10673525,3817175.05224241,100177475.968494,14280153.0300595,14280153.0300595,203855843.11204,2137157.048706,0,0,205993000.160746
"North Dakota",2001,123493721.898155,71646276.8406117,0,195139998.738767,25867208.2610752,7927067.94892007,1832318.1459877,35626594.355983,0,0,0,0,0,20564914.0785117,77502410.8466026,2275641.17925272,3974836.82799937,104317802.932366,14870787.639918,14870787.639918,202829706.763361,1419136.05549425,0,72840.6116979347,204321683.430553
"North Dakota",2002,121716044.96788,61307008.5653105,0,183023053.533191,12051346.8950749,6577006.42398287,742014.989293362,19370368.3083512,0,0,0,0,0,20424297.6445396,76974612.4197002,2260160.59957173,3948884.36830835,103607955.03212,14769631.6916488,14769631.6916488,251504092.077088,4342432.54817987,0,540976.445396146,256387501.070664
"North Dakota",2003,123619372.572453,59721199.581715,0,183340572.154168,14131498.3567374,6796209.44129071,454587.989244099,21382295.7872722,0,0,0,0,0,20639722.7367792,77326368.9871527,2270559.90439199,3966339.70720048,104202991.335524,14837180.7588886,14837180.7588886,235982337.317,4711292.79952196,0,0,240693630.116522
"North Dakota",2004,102070043.00773,56508777.512298,0,158578820.520028,19055702.037948,7358053.68938862,297815.319747013,26711571.0470836,0,0,0,0,0,31060122.5579761,78571742.5158117,2242571.74982431,3992516.65495432,115866953.478566,14656768.2361209,14656768.2361209,224454225.720309,8866163.59803233,0,0,233320389.318342
"North Dakota",2005,121338676.873489,52611332.5275316,0,173950009.401021,0,6722850.38947086,280297.072253559,7003147.46172442,0,0,0,0,0,36516717.4321783,81085021.7566479,2292658.87724953,4082494.76228848,123976892.828364,14565819.2318023,14565819.2318023,230404193.392425,10113161.1603546,0,87726.5645984421,240605081.117378
"North Dakota",2006,128867084.763256,75942670.3651142,0,204809755.128371,61032242.2913173,0,873577.60288995,61905819.8942072,0,0,0,0,0,29734526.1256612,82567471.810089,2290828.79628435,4118147.59385886,118710974.325893,14272202.5545091,14272202.5545091,267772090.052896,9472664.43039608,0,0,277244754.483292
"North Dakota",2007,120166000,69319000,0,189485000,2512000,0,1216000,3728000,0,0,0,0,0,35699000,83553000,2318000,4167000,125737000,14443000,14443000,248340000,7896000,0,0,256236000
"Ohio",1995,1875686503.38147,683435041.857064,153006606.470481,2712128151.70901,53449806.9822702,0,52743627.1248401,106193434.10711,0,0,0,0,0,3530899.28715043,250953024.675562,64119675.0137086,100319764.942424,418923363.918845,54193843.9042223,54193843.9042223,1090446534.81996,7114216.04825443,0,6508503.01590203,1104069253.88412
"Ohio",1996,1867175119.92883,686100807.47331,167780685.765125,2721056613.16726,42715903.202847,0,88326214.2348754,131042117.437722,645349472.953737,645349472.953737,0,0,0,3423112.09964413,249192638.790036,63041960.1423488,102543114.590747,418200825.622776,53362277.9359431,53362277.9359431,941898706.049822,9713700.71174377,0,5455717.79359431,957068124.55516
"Ohio",1997,1853760394.43872,670853148.64401,192130184.689324,2716743727.77206,44225930.3123927,0,101146049.433574,145371979.745966,376012701.682115,376012701.682115,0,0,0,3289769.3099897,257218667.009955,63155093.374528,100975134.569173,424638664.263646,52040157.9128047,52040157.9128047,1022423657.39787,8625047.71713011,0,5368094.06110539,1036416799.17611
"Ohio",1998,1807663020.27027,623344882.432432,214537028.716216,2645544931.41892,77006460.8108108,0,167552430.405405,244558891.216216,446811863.513514,446811863.513514,0,0,0,224882063.851351,232534537.162162,36564209.1216216,120577251.351351,614558061.486487,19672790.5405405,19672790.5405405,900000563.851351,11398646.2837838,0,24284189.527027,935683399.662162
"Ohio",1999,1866865428.61858,753525225.614788,235197497.606866,2855588151.84024,0,0,106151978.874402,106151978.874402,530901886.119822,530901886.119822,0,0,0,281898320.514936,239630795.51081,37680402.7067173,124255926.720581,683465445.453045,20273266.2155471,20273266.2155471,891859371.183364,8487951.14705397,0,26385485.0635418,926732807.393959
"Ohio",2000,1753886295.1294,681206324.385147,227045725.767561,2662138345.28211,8663873.33226169,0,129667426.137277,138331299.469539,319396776.402508,319396776.402508,0,0,0,281031670.149494,252162763.221347,39650729.786208,121572095.483041,694417258.64009,19834968.6545571,19834968.6545571,834324855.489471,9179915.44767722,0,0,843504770.937149
"Ohio",2001,1790586754.84786,688357595.144254,222678773.451048,2701623123.44317,22448723.0017342,0,172697555.10011,195146278.101845,264548310.578591,264548310.578591,0,0,0,493413512.533502,120438183.824689,164681320.195491,31560078.8270534,810093095.380735,74255980.1355825,74255980.1355825,1082884953.80735,16166848.1790951,0,25117.4523096327,1099076919.43875
"Ohio",2002,1701900931.47752,678838931.477516,223426927.194861,2604166790.14989,9702241.97002141,0,121409004.282655,131111246.252677,113089663.811563,113089663.811563,0,0,0,489867573.875803,121519880.085653,164562841.541756,32150327.6231263,808100623.126338,54030631.6916488,54030631.6916488,1138399640.25696,37770.8779443255,0,37770.8779443255,1138475182.01285
"Ohio",2003,1618956812.66806,669932983.866149,216961043.023603,2505850839.55781,46450086.3459815,0,101427862.56349,147877948.909471,346496009.560801,346496009.560801,0,0,0,510336899.014042,128009359.725127,174254762.473857,32193635.7932477,844794657.006274,51671898.1177174,51671898.1177174,1057083677.92053,16862596.3549447,0,0,1073946274.27547
"Ohio",2004,1771959727.05552,756303124.104006,214621841.742797,2742884692.90232,648252.1433591,0,59494767.9550246,60143020.0983837,328682869.992973,328682869.992973,0,0,0,189250439.634575,129205944.90513,176669421.784961,31035491.2157414,526161297.540408,151936195.361911,151936195.361911,1007321132.81799,16651906.9571328,0,42545.0456781448,1024015584.8208
"Ohio",2005,1815247703.19635,751966435.670159,195190536.39538,2762404675.26189,0,0,47269640.6124094,47269640.6124094,159698721.998388,159698721.998388,0,0,0,422681565.941445,200491574.536664,274142304.861671,35604147.1931238,932919592.532904,84795213.5374698,84795213.5374698,1123970932.84985,34309645.44722,0,46002.9546065001,1158326581.25168
"Ohio",2006,1874733506.6443,756267435.943749,192130547.02619,2823131489.61424,17387277.512579,0,66188405.6250806,83575683.1376597,291793418.655657,291793418.655657,0,0,0,442417724.422655,203638133.402142,278444125.145143,34869106.9539414,959369089.923881,84717500.4515546,84717500.4515546,1318513286.28564,16283486.5178687,0,0,1334796772.80351
