Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,2165,"Olympia Trails Bus Company, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"671,600","665,030","2,398,862","2,081,758","1,696,292","1,345,500","1,382,500","1,282,471","1,098,276","1,055,196","1,063,338"
2008,2166,"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"1,345,042","1,480,520","1,515,390","1,525,341","1,503,764","2,278,682","2,280,700","2,274,178","2,314,566","2,435,645","2,501,210"
2002,2167,South Orange Avenue IBOA,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"1,091,097","1,096,261","1,197,983","1,204,844","715,490",,,,,,
2008,2168,Trans-Hudson Express,Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"1,304,385","1,264,973","1,266,196","1,861,473","2,336,338","2,773,306","2,950,200","2,878,370","2,161,180","1,335,087","1,221,578"
2008,2169,"Trans-Bridge Lines, Inc.",Bethlehem,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"2,767,450","2,824,590","2,967,704","2,980,519","3,217,520","3,178,732","3,382,200","3,391,894","3,382,200","3,708,950","3,870,040"
2001,2170,"Vanpool of New Jersey, Inc.",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",VP,DO,,,,,,,,,"3,037,881","2,770,493","2,529,564",,,,,,,
2008,2171,"Private One of New York, LLC, dba: New York Airport Service",Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,"1,308,762","1,474,614","1,366,920","1,330,638","1,303,507","1,276,848","1,246,046","1,261,330","1,251,733","1,303,104"
2008,2172,"Centro of Oswego, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",MB,DO,,,,,,,,,"556,774","657,133","506,740","506,778","510,679","511,460","516,655","519,216","509,171","514,325"
2006,2173,"American Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,DO,,,,,,,,,"2,828,735","3,648,740","4,511,828","4,771,832","5,336,166","6,653,383","6,705,566","7,341,970",,
2008,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,"195,839","204,661",,,,,,
2008,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,"214,881","222,480","220,212","214,998","210,704","212,118"
2008,2177,"Adirondack Transit Lines, Inc,",Hurley,NY,"Kingston, NY",424,34,"53,458",MB,DO,,,,,,,,,,,,"6,436,495","1,785,109","1,931,813","2,009,073","1,970,907","2,089,027","2,286,214"
2008,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,"485,497","585,594","616,414","659,647","718,591","719,762","771,967"
2008,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,PT,,,,,,,,,,,,"58,368","57,169","57,780","58,295","56,640","56,217","56,660"
2008,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,"373,524","366,200","376,248","372,059","370,392","371,856","371,795"
2008,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,PT,,,,,,,,,,,,0,,,,,,
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,"506,752","597,006","616,651","610,118",,
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,0,,,,,
2008,2181,Roosevelt Island Operating Corporation of the State of New York,Roosevelt,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,"182,260","91,000",,,,0
2008,2181,Roosevelt Island Operating Corporation of the State of New York,Roosevelt,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",TR,DO,,,,,,,,,,,,,"23,244","23,244",,,,0
2008,2182,Town of Highlands Dial-A-Bus,Highland Falls,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,,,"9,568","9,300","11,425","10,124","9,800"
2008,2183,Town of Monroe Dial-A-Bus,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,,,"77,763","84,739","84,475","78,752","85,480"
2008,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",DR,DO,,,,,,,,,,,,,,,,"147,571","167,844","148,842"
2008,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",MB,DO,,,,,,,,,,,,,,,,"929,568","1,016,772","1,066,067"
2008,2187,Village of Kiryas Joel,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,,,,,"87,677","84,499","84,049"
2008,2188,MTA Bus Company,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,,,0,"23,994,454","25,537,089","27,176,771"
2008,2189,"BillyBey Ferry Company, LLC",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,,,,,,"258,549","258,549"
2008,2190,Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,,,,,,"444,688","435,851"
1995,2909,"Upstate Transit, Inc.",Saratoga Springs,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",MB,DO,"659,565",,,"589,246","563,472",,,,,,,,,,,,,
1991,2914,"Empire Trailways, Inc.",Rochester,NY,"Rochester, NY",48,220,"619,653",MB,DO,"1,372,489",,,,,,,,,,,,,,,,,
1991,2916,"Yankee Trails, Inc.",Rensselaer,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",MB,DO,"100,175",,,,,,,,,,,,,,,,,
1999,2918,"Carey Transportation, Inc.",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"2,028,540","2,888,167","1,587,164","1,578,742","1,554,523","1,526,892","1,499,808","1,104,923",,,,,,,,,,
1999,2918,"Carey Transportation, Inc.",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,PT,,,,,,,,"232,771","1,355,536",,,,,,,,,
1991,2919,"Erin Tours, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"210,749",,,,,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"680,212","658,345","515,848","90,922",,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,PT,,,0,,,,,,,,,,,,,,,
1995,2922,"Niagara Scenic Bus Lines, Inc.",Hamburg,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",MB,DO,"407,680","269,360","269,360",,,,,,,,,,,,,,,
1993,2923,Rockland Coaches Inc.,Bergenfield,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"3,400,943","3,298,881","3,400,788",,,,,,,,,,,,,,,
2008,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",DR,DO,"234,950","279,594","306,070","315,836","309,657","313,488","360,625","347,186","376,607","415,044","402,350","403,636","385,767","378,897","400,048","360,356","381,305","357,016"
2008,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",MB,DO,"2,303,648","2,322,502","2,350,138","2,230,487","2,401,417","2,365,604","2,478,484","2,367,959","2,376,248","2,456,072","2,531,909","2,572,824","2,532,801","2,547,555","2,599,610","2,385,706","2,362,677","2,319,541"
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",DR,DO,,,,,,,,"119,735","214,815","245,119","272,200","319,612","297,786","291,542","340,753","325,054","321,778","325,775"
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",DR,PT,"60,936","72,257","38,720","56,358","67,368","95,981","142,525","65,716",,,,,,,,,,
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",MB,DO,"586,075","604,535","548,955","599,800","673,585","679,647","679,555","722,157","729,254","770,788","806,214","831,113","836,536","782,069","760,350","782,886","783,021","782,021"
2008,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605",DR,DO,"33,373","32,760","40,540","37,280",,,,,,"35,784","34,729","38,476","38,778",,,,,
2008,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605",MB,DO,"302,306","303,964","302,213","286,836",,,,,,"366,230","382,698","445,097","443,880",,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,DO,"278,571","331,399","404,942","439,076","479,492","257,037",,,,,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,PT,"14,612","8,112","7,784","7,971","13,950","19,428","453,121","497,715","518,620",,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",FB,PT,,,,,,,,,"17,318",,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",MB,DO,"2,443,341","2,753,212","3,009,456","3,248,035","3,623,397","3,540,809","3,725,031","3,938,054","3,956,162",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,DO,"968,517","939,257","948,992","1,033,724","1,013,679","993,869","1,128,273","1,178,179","1,123,036",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,PT,,,,"33,930","150,834","296,854","390,275","318,245","284,866",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",FB,PT,"11,415","11,704","12,137","12,184","11,903","12,113","12,234","12,184","11,968",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",MB,DO,"4,960,373","4,804,070","4,996,305","5,036,246","5,151,656","5,292,322","5,400,870","5,836,405","6,088,696",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",VP,DO,"253,571","300,949","231,336","232,848","165,968","172,040","205,632","266,364","285,012",,,,,,,,,
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",DR,DO,,,,,,,,,,,,,,,,,"10,037","87,185"
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",DR,PT,"723,327","729,045","768,060","714,346","824,415","699,286","769,590","1,253,638","1,443,567","1,433,786","1,517,628","1,496,386","1,397,320","1,419,756","1,463,415","1,717,269","1,865,123","2,108,557"
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",MB,DO,"4,700,957","4,745,105","4,617,256","4,351,928","4,340,284","4,329,217","4,339,210","4,321,781","4,270,163","4,277,648","4,290,816","4,830,231","4,862,398","4,787,613","4,480,961","4,744,467","4,781,665","5,082,447"
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",MB,PT,,,,,,,,,,,,,,,,,"12,528","111,444"
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",VP,PT,,,,,,,,"449,834","509,292","556,400","657,405","804,457","949,468","1,055,336","1,204,676","1,300,988","1,799,028","2,226,621"
2008,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442",DR,PT,"59,000","85,683","140,666","187,716","233,745","234,699","259,440","264,444","310,924","330,892","309,157","327,914","375,012","427,767","468,427","513,685","534,413","580,675"
2008,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442",MB,DO,"1,075,443","1,049,668","1,052,531","1,049,055","1,256,214","1,219,552","1,218,780","1,188,011","1,186,238","1,197,533","1,207,751","1,207,543","1,212,751","1,217,245","1,506,202","1,497,305","1,507,301","1,507,509"
2008,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714",DR,DO,"39,015","50,794","54,744","60,487","62,873","59,015","62,944","65,188","70,304","74,041","79,709","98,424","99,100","99,315","98,944","88,941","96,478","111,285"
2008,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714",MB,DO,"980,023","983,145","956,565","942,215","965,491","859,342","860,356","857,642","867,522","872,037","856,736","1,023,370","1,026,748","1,031,517","1,033,269","951,570","1,045,899","1,095,454"
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",DR,DO,,,,,,,,,,,,,,"48,156","44,484","44,072","31,789","30,182"
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",DR,PT,"28,842","30,840","27,061","33,400","33,752","28,503","33,512","32,415","32,311","35,034","33,636","35,274","43,316",,,,,
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",MB,DO,"327,280","341,630","338,509","338,102","340,843","344,628","338,509","338,509","340,056","391,912","398,234","413,936","450,562","441,560","445,378","411,616","431,704","418,260"
2008,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408",DR,PT,"914,648","1,018,264","1,143,180","1,326,868","1,549,691","1,775,282","2,018,407","2,462,944","2,479,390","2,768,755","2,782,236","3,412,165","3,735,699","3,704,545","3,784,011","3,785,349","3,535,615","3,237,693"
2008,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408",MB,DO,"1,644,806","1,630,746","1,618,200","1,625,506","1,818,955","1,885,107","1,780,958","1,966,617","2,050,771","2,126,234","2,086,217","2,153,012","2,312,772","2,494,297","2,554,543","2,565,512","2,378,727","2,369,621"
2008,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408",MB,PT,"59,876","79,256","97,434","109,096","67,486","11,500","11,171","15,311","15,697","19,658","18,261",,,,,,,
2008,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520",DR,DO,,,,,,,,,,642,"2,540","2,289","1,652",886,"1,589","2,348","2,277","2,778"
2008,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520",DR,PT,"20,854","23,360","30,045","28,992","25,934","25,483","24,680","25,381","26,555","24,930","21,082","19,812","19,416","20,775","22,206","24,870","27,386","33,215"
2008,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520",MB,DO,"529,922","528,516","528,535","515,495","534,520","542,390","474,068","579,888","643,797","724,084","658,738","598,854","596,690","533,791","514,542","528,970","535,113","445,692"
2008,3011,Altoona Metro Transit,Altoona,PA,"Altoona, PA",304,38,"82,520",MB,PT,,,,,,,,,,,,,,,"25,921","25,476",,
2008,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113",DR,DO,,,,,,,,,,,"6,036","18,672","22,797","19,566","21,802","34,466","33,120","28,547"
2008,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113",DR,PT,,,,,,,,"18,870","25,856","32,508","21,693",,,,,,,
2008,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113",IP,DO,"8,040","8,040","8,040","8,040","8,060","6,410","2,959","3,012","2,776","2,852","1,190","1,572","1,685","1,424","1,480","2,137","4,220","4,048"
2008,3012,Cambria County Transit Authority,Johnstown,PA,"Johnstown, PA",319,43,"76,113",MB,DO,"846,141","792,282","840,539","867,856","826,872","813,470","858,921","861,627","844,195","855,612","879,862","867,593","848,484","676,022","672,048","672,334","699,026","677,186"
2008,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804",DR,DO,,,,"495,975","158,860",0,0,"952,285","994,578","1,036,869","995,853","994,323","1,019,127","1,097,368","1,202,274","1,221,930","1,245,269","1,370,371"
2008,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804",DR,PT,"40,615","41,515","82,807","38,032","677,174","813,660","841,486",,,,,,,,,,,
2008,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804",FB,PT,342,,,,,,,,,,,,,,,,,
2008,3013,Erie Metropolitan Transit Authority,Erie,PA,"Erie, PA",156,79,"194,804",MB,DO,"1,534,110","1,515,795","1,500,411","1,523,322","1,543,619","1,456,088","1,187,260","1,165,685","1,250,414","1,463,537","1,464,793","1,407,581","1,410,204","1,422,151","1,401,076","1,346,746","1,571,412","1,660,161"
2008,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782",DR,DO,,,,,,,,"356,253","321,532","751,193","794,766","776,705","810,056","863,033","869,390","920,677","883,259","775,047"
2008,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782",DR,PT,"48,175","50,373","48,378","44,879","40,805","63,320","100,709","210,997","302,439","321,960","541,149","706,147","679,958","532,032","600,978","431,670","476,076","596,770"
2008,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782",MB,DO,"1,496,724","1,359,088","1,297,716","1,204,095","1,197,035","1,209,978","1,223,659","1,243,964","1,271,582","1,337,480","1,346,573","1,365,551","1,349,906","1,428,230","1,551,618","1,569,612","1,653,303","1,693,408"
2008,3014,Capital Area Transit,Harrisburg,PA,"Harrisburg, PA",87,208,"362,782",MB,PT,"33,128","26,442","26,260","25,844",,,,,,"69,074","47,417","46,585","46,817","42,682","42,616","46,523","45,284","45,635"
2008,3015,Luzerne County Transportation Authority,Kingston,PA,"Scranton, PA",84,159,"385,237",DR,PT,"95,273","110,164","107,388","57,864","60,110","62,362","64,580","56,188","54,250","55,746","57,096","56,982","108,027","206,044","134,096","128,810","116,459","115,040"
2008,3015,Luzerne County Transportation Authority,Kingston,PA,"Scranton, PA",84,159,"385,237",MB,DO,"1,391,457","1,312,788","1,185,413","992,010","855,007","895,793","922,741","929,493","971,689","979,559","977,960","961,946","967,165","961,016","951,329","949,784","963,160","978,227"
2008,3018,Red Rose Transit Authority,Lancaster,PA,"Lancaster, PA",97,199,"323,554",DR,PT,"12,725","19,218","811,675","881,359","857,229","706,057","1,002,008","974,347","953,341","924,933","983,445","1,257,735","1,499,633","1,644,148","1,745,008","1,631,801","1,662,189","1,710,617"
2008,3018,Red Rose Transit Authority,Lancaster,PA,"Lancaster, PA",97,199,"323,554",MB,DO,"1,327,372","1,334,968","1,369,586","1,394,544","1,397,975","1,338,565","1,349,657","1,523,739","1,720,960","1,726,980","1,652,203","1,557,464","1,539,238","1,502,046","1,538,443","1,480,075","1,492,631","1,479,889"
2008,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",CR,DO,"12,367,200","11,655,500","10,788,700","11,574,000","12,707,057","13,156,104","13,783,233","14,352,959","14,416,268","14,625,774","15,092,308","15,534,766","15,643,281","15,906,726","15,808,102","15,973,841","16,253,195","16,469,957"
2008,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",DR,DO,,,,,,,"921,660","495,957",,,,,,,,,,
2008,3019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,"Philadelphia, PA-NJ-DE-MD",4,"1,800","5,149,079",DR,PT,"2,311,825","2,571,886","6,099,400","7,776,751","8,248,285","8,090,182","6,933,678","6,835,098","4,837,571","5,386,670","5,658,347","8,881,621","8,626,893","8,997,070","8,864,765","9,038,718","9,192,334","9,253,483"
